gen,brain1,brain2,brain3,brain4,brain5,brain6,brain7,brain8,brain9,brain10,brain11,brain12,brain13,brain14,brain15,brain16,brain17,brain18,brain19,brain20,brain21,brain22,brain23,brain24,brain25,brain26,brain27,brain28,brain29,brain30,brain31,brain32,brain33,brain34,brain35,brain36,brain37,brain38,brain39,brain40,brain41,brain42,brain43,brain44,brain45,brain46,brain47,brain48,brain49,brain50,brain51,brain52,brain53,brain54,brain55,brain56,brain57,brain58,brain59,brain60,brain61,brain62,brain63,brain64,brain65,brain66,brain67,brain68,brain69,brain70,brain71,brain72,brain73,brain74,brain75,brain76,brain77,brain78,brain79,brain80,brain81,brain82,brain83,brain84,brain85,brain86,brain87,brain88,brain89,brain90,brain91,brain92,brain93,brain94,brain95,brain96,brain97,brain98,brain99,brain100
198,2234.159,2145.109,2129.805,2103.412,2103.412,2102.765,2100.838,2082.319,2075.951,2074.760,2066.980,2064.026,2059.810,2057.542,2038.881,2033.731,2019.208,2016.861,2016.785,2013.292,2013.139,1982.702,1975.121,1904.543,1892.932,1859.921,1842.122,1813.309,1802.611,1801.141,1772.057,1764.973,1730.027,1728.438,1702.660,1690.017,1685.261,1659.931,1646.636,1609.908,1513.040,1470.633,1442.265,1369.601,1368.106,1352.735,1326.081,1248.194,1167.343,1110.278,1092.158,982.376,976.768,975.643,974.319,943.161,831.770,816.306,766.979,751.214,717.098,699.373,645.908,526.609,505.641,453.447,441.347,415.352,407.620,400.471,397.116,376.451,362.499,360.084,359.471,357.841,357.208,348.595,322.758,314.536,281.262,259.478,249.966,237.651,232.012,224.160,219.845,199.200,165.263,156.231,156.120,147.470,124.435,121.555,114.172,89.635,85.096,84.876,81.333,73.205
199,2189.704,2124.006,2121.899,2111.975,2104.678,2100.464,2095.383,2084.704,2078.657,2059.893,2057.726,2047.964,2040.572,2039.744,2029.772,2021.152,2016.641,2014.144,2012.182,2012.182,1995.694,1981.541,1973.607,1972.586,1904.365,1881.527,1867.955,1820.028,1760.963,1742.186,1720.622,1662.533,1586.775,1574.416,1546.333,1543.914,1496.244,1435.961,1341.389,1315.139,1291.880,1240.612,1207.807,1199.182,1185.220,1174.716,1136.692,1111.871,982.346,982.292,953.530,898.192,892.949,776.410,761.903,707.949,675.497,667.464,604.318,531.313,530.657,526.381,512.916,496.951,486.460,459.379,453.869,418.741,403.739,397.988,389.520,385.413,369.914,364.589,359.845,359.355,350.698,346.186,344.451,340.951,340.947,327.726,312.886,307.571,284.713,255.642,225.485,215.405,203.448,193.670,190.906,177.376,173.142,113.625,98.893,95.471,86.387,86.299,81.996,77.774
200,2085.573,2083.697,2067.074,2062.925,2010.184,2000.842,2000.766,1982.692,1974.996,1962.184,1958.897,1956.007,1951.379,1936.630,1936.630,1935.251,1934.710,1932.897,1931.966,1927.676,1926.489,1923.673,1914.158,1906.522,1904.736,1901.494,1892.858,1882.016,1881.369,1877.189,1868.179,1868.135,1865.465,1843.403,1838.135,1824.880,1799.577,1765.608,1761.125,1750.192,1719.208,1711.180,1706.274,1696.423,1686.405,1680.357,1636.946,1585.930,1470.097,1442.427,1441.914,1373.705,1366.434,1316.000,1245.459,1240.935,1177.177,1173.338,1166.515,1113.517,948.604,945.643,927.315,922.516,778.943,750.421,749.147,675.529,638.916,578.103,567.600,537.957,510.079,498.850,483.187,443.582,416.955,405.693,404.779,403.429,403.177,401.150,400.174,398.244,391.836,391.027,322.901,305.203,259.505,235.302,232.512,214.896,206.452,175.645,172.948,146.313,133.660,117.735,50.443,-2.017
201,2144.000,2125.799,2081.015,2067.316,2060.914,2053.019,2043.208,2018.997,2001.980,1999.481,1998.131,1981.733,1964.962,1961.294,1960.966,1960.966,1955.108,1951.448,1923.496,1923.180,1919.199,1912.431,1885.775,1882.530,1879.618,1878.159,1839.500,1811.246,1777.010,1759.012,1756.570,1746.781,1738.098,1641.076,1618.509,1580.438,1557.578,1451.087,1442.568,1382.809,1341.718,1332.131,1305.889,1260.987,1216.859,1213.937,1162.323,1131.452,1080.906,1051.196,955.840,901.667,889.312,823.313,764.172,753.986,718.201,715.042,684.786,682.914,669.456,652.201,603.387,556.337,533.534,448.288,436.430,433.969,427.857,413.973,411.077,407.541,405.496,400.345,387.297,374.067,363.566,361.724,340.009,330.926,321.611,319.111,306.839,295.493,292.737,281.352,266.800,266.528,250.601,234.522,187.868,161.290,87.291,83.439,82.940,82.045,79.857,76.165,58.866,-2.017
202,2101.191,2079.032,2043.058,2042.513,2036.900,2000.281,1997.503,1996.484,1978.621,1978.621,1973.840,1969.267,1966.302,1957.591,1957.342,1917.216,1915.963,1915.124,1912.696,1900.365,1888.462,1881.522,1880.843,1871.982,1870.162,1847.864,1845.505,1836.095,1822.487,1766.108,1690.200,1686.255,1668.076,1637.473,1620.782,1608.322,1572.331,1571.416,1555.750,1535.201,1456.592,1383.058,1342.212,1325.332,1265.292,1248.386,1243.361,1177.244,1083.165,1060.036,1023.930,947.438,937.265,834.508,790.615,789.284,748.790,676.682,630.813,609.249,534.898,513.003,491.796,491.634,455.868,454.730,418.823,407.032,405.292,399.943,387.309,385.586,366.776,366.589,364.791,361.153,359.009,349.867,336.700,315.274,304.614,268.232,260.996,243.510,241.560,224.652,213.262,207.695,183.904,178.162,171.174,160.452,118.231,91.678,89.197,86.056,83.170,76.290,63.909,57.431
203,2166.559,2083.925,2047.252,2043.774,2042.100,2039.426,2021.767,2018.162,2018.162,2003.222,2002.938,2001.326,1999.266,1996.166,1987.995,1976.559,1958.819,1954.628,1952.633,1940.106,1918.385,1915.175,1877.290,1874.615,1871.794,1856.530,1853.353,1836.533,1835.995,1813.635,1799.540,1755.641,1718.582,1716.806,1612.489,1539.539,1455.680,1452.010,1436.999,1418.040,1406.154,1405.712,1343.504,1230.164,1164.853,1125.571,1114.365,1030.931,950.194,941.746,914.112,842.870,826.158,732.084,720.619,665.722,614.818,582.788,569.079,489.065,488.834,480.537,472.466,469.479,463.262,456.644,450.051,437.264,411.139,409.143,405.823,401.953,389.450,366.198,363.073,356.787,355.869,347.787,346.337,333.112,312.311,303.895,283.028,247.734,236.825,233.034,226.001,210.806,200.688,188.811,144.611,133.355,126.171,124.514,113.359,86.490,78.844,75.368,59.110,-2.017
204,2129.804,2126.211,2079.902,2068.047,2046.197,2038.908,2025.057,2024.689,2023.776,2020.952,2000.460,1998.783,1995.198,1981.601,1978.992,1978.992,1975.883,1969.346,1962.455,1961.718,1960.711,1960.341,1916.036,1916.036,1911.900,1901.669,1876.997,1876.997,1811.616,1788.280,1758.786,1721.718,1717.139,1706.070,1694.124,1689.423,1687.634,1602.812,1598.318,1583.664,1561.583,1554.269,1529.169,1523.496,1441.645,1433.466,1416.153,1388.402,1376.069,1364.533,1236.631,1230.514,1077.725,1076.921,1064.037,960.818,947.983,947.983,897.745,803.852,788.237,662.520,603.670,578.313,528.000,500.879,450.723,447.980,401.147,401.134,400.065,399.830,393.322,386.777,385.911,379.239,367.904,361.319,361.319,358.892,358.874,343.192,292.821,292.159,290.670,282.018,263.701,236.387,235.859,166.034,163.980,108.908,91.953,89.799,82.767,82.676,81.085,76.562,76.139,-2.017
205,2129.215,2063.439,2044.976,2043.654,2038.857,2002.101,2002.061,1999.447,1999.025,1984.122,1968.134,1967.736,1961.809,1959.532,1956.931,1955.281,1955.281,1953.131,1940.112,1939.100,1927.459,1915.676,1915.295,1910.973,1908.339,1908.339,1882.767,1874.695,1874.671,1848.256,1836.985,1834.487,1831.059,1802.229,1802.229,1729.516,1729.516,1701.878,1658.613,1655.580,1597.818,1594.646,1566.701,1516.928,1484.117,1453.434,1403.235,1350.771,1166.547,1159.036,1153.184,1115.392,1090.370,925.081,916.614,916.614,874.635,825.498,670.770,630.438,628.402,590.629,570.358,547.403,496.125,493.194,481.103,452.932,423.445,403.874,370.771,368.932,367.779,362.366,358.399,351.128,340.478,326.808,293.238,276.935,259.844,225.468,221.886,212.072,203.367,198.828,189.416,181.415,175.848,165.664,157.441,124.900,121.011,116.086,106.257,93.805,81.778,81.741,76.982,38.627
206,2124.333,2062.671,2061.601,2042.644,2042.299,2021.848,2003.733,2003.180,2000.018,1996.917,1996.588,1978.348,1961.083,1960.529,1957.097,1952.073,1941.209,1939.789,1938.943,1938.943,1927.436,1880.125,1879.233,1872.262,1864.665,1850.214,1836.280,1835.032,1830.611,1795.566,1773.834,1769.232,1754.103,1681.341,1673.051,1660.252,1590.556,1578.747,1525.486,1524.035,1478.214,1457.503,1447.911,1422.922,1404.206,1370.781,1365.055,1338.750,1310.730,1283.190,956.491,953.885,883.564,855.752,808.046,795.321,700.069,664.306,657.403,641.497,589.683,584.268,552.033,537.270,485.415,481.265,469.592,466.780,438.778,418.269,405.761,398.997,397.978,367.612,361.939,319.492,316.168,284.803,254.142,244.467,206.448,199.247,198.221,172.578,170.651,160.997,139.976,132.191,119.079,106.185,105.199,85.635,77.373,77.240,76.126,75.710,60.374,52.120,47.176,23.223
207,2165.352,2063.713,2063.713,2048.311,2047.340,2045.630,2042.011,2038.035,2020.279,2010.108,2000.045,1998.599,1997.959,1986.126,1977.361,1969.343,1960.744,1959.224,1958.471,1953.901,1951.850,1940.236,1936.489,1924.018,1919.609,1894.386,1879.007,1854.973,1841.352,1805.701,1803.235,1775.465,1774.386,1763.835,1757.586,1741.960,1608.149,1604.188,1576.209,1568.102,1566.131,1565.483,1543.162,1524.033,1516.292,1489.285,1482.664,1438.332,1418.303,1376.975,1315.033,1314.547,1311.429,1307.597,1276.321,1141.567,1075.135,1072.670,1044.183,982.057,971.043,920.598,864.968,758.113,748.446,713.234,630.520,519.471,509.744,414.598,414.565,408.087,407.545,401.232,358.260,347.431,337.821,327.312,312.982,265.442,249.461,249.407,219.504,214.445,212.050,198.435,182.451,151.466,151.103,150.826,140.710,107.952,106.842,88.034,87.571,84.872,79.849,79.095,69.048,48.097
208,2120.813,2084.432,2083.407,2077.367,2043.823,2043.419,2039.229,2021.795,2018.626,2005.422,2004.143,1967.183,1960.968,1957.670,1957.554,1941.475,1941.377,1941.377,1933.534,1933.534,1920.773,1912.667,1903.968,1895.263,1882.445,1872.477,1858.142,1840.805,1830.605,1830.605,1813.627,1803.630,1780.737,1763.445,1734.066,1721.632,1673.601,1665.480,1640.187,1577.425,1565.707,1561.958,1498.562,1481.268,1457.135,1401.109,1367.013,1346.493,1321.084,1314.593,1247.730,1214.342,1176.712,1165.386,1068.818,1061.711,1013.073,995.219,921.968,902.985,789.268,626.347,600.272,523.697,476.402,454.077,450.901,449.226,448.932,447.832,444.888,438.314,416.203,407.451,403.037,402.958,382.400,377.161,373.382,365.210,320.808,282.846,280.296,268.032,257.672,254.218,225.103,212.696,182.579,161.544,157.809,146.611,142.764,125.994,115.832,106.534,91.485,86.363,79.902,79.861
209,2161.283,2102.515,2083.452,2082.610,2045.491,2043.979,2040.182,2036.277,2006.679,2004.592,2000.842,1999.859,1983.800,1983.800,1982.925,1975.810,1975.810,1967.164,1962.880,1961.200,1929.537,1895.045,1878.083,1865.611,1858.507,1823.385,1811.921,1802.925,1802.174,1800.733,1799.721,1791.759,1790.142,1755.422,1722.314,1685.377,1669.093,1645.058,1637.366,1610.928,1600.759,1541.277,1540.531,1444.743,1407.160,1342.867,1149.145,1022.502,920.890,902.555,893.662,840.378,740.422,682.623,679.068,672.470,647.664,622.348,543.857,533.670,443.190,437.898,433.779,429.191,406.328,403.009,401.111,401.020,381.525,370.292,362.525,361.043,358.381,257.007,242.535,232.638,227.787,223.194,197.353,188.595,174.673,171.044,165.248,163.887,150.091,149.781,135.527,133.923,131.930,128.924,118.398,111.247,96.155,91.632,87.466,74.752,70.826,65.910,61.209,40.397
210,2107.365,2085.745,2046.895,2044.053,2041.580,2039.929,2039.738,2021.898,2004.144,2000.912,1999.511,1998.062,1981.049,1980.113,1980.113,1978.871,1974.980,1968.298,1963.240,1933.301,1933.301,1916.180,1903.214,1841.839,1824.835,1803.495,1704.785,1676.720,1660.861,1621.291,1520.663,1472.806,1427.831,1417.638,1264.159,1244.972,1242.943,1227.168,1168.333,1127.335,1017.939,997.205,957.381,939.248,879.417,820.282,767.884,735.576,616.122,545.202,536.839,499.004,489.215,474.868,452.153,441.566,420.467,408.613,404.625,399.189,399.173,395.262,386.772,386.336,382.570,372.411,364.748,355.712,337.541,320.709,302.262,292.079,291.568,282.745,262.418,260.130,257.063,241.614,236.832,231.054,229.388,225.009,209.196,201.771,163.314,149.096,148.104,141.967,140.349,136.645,117.353,94.508,89.724,84.290,81.858,80.564,72.824,62.826,62.717,46.708
211,2146.881,2126.870,2060.401,2059.974,2040.624,2040.238,2025.955,2021.834,2021.834,2018.646,2003.473,2001.760,2001.558,2000.122,1993.376,1992.174,1987.297,1963.061,1962.325,1961.629,1956.144,1954.407,1941.496,1924.096,1919.028,1898.024,1895.761,1881.662,1880.729,1874.229,1857.660,1767.466,1747.389,1714.475,1703.230,1666.667,1645.536,1565.939,1528.027,1527.937,1479.841,1460.754,1460.754,1427.641,1393.689,1385.766,1374.142,1325.971,1320.710,1310.454,1256.204,1094.929,1040.257,1037.473,992.837,884.054,801.153,769.130,717.032,544.843,533.849,507.022,471.369,444.771,408.794,399.380,390.536,384.991,382.554,375.410,365.051,364.941,358.921,351.239,349.664,343.712,282.611,265.269,242.911,242.514,237.741,236.287,231.745,231.745,228.981,228.402,211.533,208.097,205.928,201.331,176.502,170.925,149.061,147.046,135.195,122.940,116.450,115.218,84.436,46.740
212,2168.705,2064.506,2061.426,2061.146,2058.796,2017.568,2003.444,2003.054,2001.572,1997.698,1992.938,1990.560,1984.466,1983.070,1979.115,1979.046,1979.046,1978.601,1963.935,1959.088,1958.810,1954.586,1924.538,1923.193,1918.094,1901.886,1876.301,1863.960,1799.713,1761.316,1747.061,1688.184,1679.701,1601.116,1573.811,1556.057,1439.084,1438.963,1415.449,1401.468,1325.446,1325.297,1319.574,1307.106,1292.621,1260.111,1243.528,1242.935,1220.103,1208.475,1101.597,1095.887,1074.791,929.956,929.326,808.067,804.571,758.714,722.729,719.979,690.292,680.968,648.758,645.317,635.137,620.385,619.721,581.585,539.417,525.175,479.398,443.979,443.804,426.300,421.336,411.611,404.075,403.206,401.973,395.179,378.199,366.230,363.665,360.193,358.269,354.259,286.891,277.936,259.462,250.070,246.103,242.551,229.887,184.552,141.047,116.482,103.123,84.117,77.934,38.230
213,2167.132,2122.615,2054.410,2044.291,2036.661,2036.661,2036.469,2021.188,2018.953,2018.119,2004.677,2002.877,2001.328,1993.987,1993.131,1976.849,1964.403,1963.512,1956.333,1954.486,1949.352,1923.214,1912.436,1890.661,1876.252,1843.965,1831.742,1817.113,1798.294,1796.829,1756.693,1715.211,1680.774,1615.352,1527.683,1526.571,1519.005,1460.202,1447.039,1340.727,1167.549,1121.812,1102.816,1066.213,913.723,883.318,839.056,827.729,710.140,662.598,654.250,586.052,530.956,528.805,493.865,474.822,463.736,453.218,420.990,420.061,420.048,418.900,408.249,406.923,402.904,402.375,399.400,398.723,393.308,379.064,359.335,353.549,343.196,317.590,313.389,312.008,302.819,299.585,279.787,237.473,223.723,215.103,209.527,199.056,195.875,195.651,182.492,173.860,159.311,155.185,146.824,144.611,133.770,108.716,96.055,86.797,80.489,78.525,66.016,44.144
214,2168.019,2103.323,2081.133,2068.557,2056.079,2045.647,2042.155,2042.081,2040.931,2040.604,2038.940,2038.940,2038.341,2001.578,2000.199,1999.638,1997.419,1996.371,1993.721,1979.270,1961.589,1951.196,1928.366,1922.824,1921.337,1880.402,1877.839,1875.129,1870.317,1859.597,1839.032,1824.400,1756.887,1752.573,1749.085,1733.897,1723.778,1718.557,1707.623,1686.817,1685.222,1643.951,1643.010,1602.939,1569.705,1551.466,1485.287,1463.090,1392.990,1351.234,1343.729,1343.729,1258.405,1237.476,1197.700,1124.540,1081.884,926.501,889.102,844.665,824.665,824.665,794.592,717.473,643.195,580.789,580.360,570.560,498.132,441.491,431.866,417.401,399.723,398.721,384.734,371.209,370.290,355.244,291.817,281.755,277.538,253.273,242.785,206.343,194.661,181.777,171.664,162.962,154.752,153.496,149.785,144.708,113.981,96.779,88.841,84.568,83.274,78.353,74.171,44.786
215,2110.031,2086.238,2061.559,2060.261,2045.633,2042.112,2022.254,2018.989,2018.835,2018.518,2016.011,2004.686,2001.946,2001.074,1996.214,1992.601,1971.864,1971.656,1959.310,1955.922,1942.273,1938.225,1938.225,1838.719,1837.945,1831.301,1814.277,1786.727,1772.458,1762.575,1753.797,1722.953,1714.825,1707.743,1682.332,1682.332,1631.305,1612.074,1542.444,1522.122,1477.726,1462.015,1447.642,1375.047,1366.375,1339.094,1283.792,1253.172,1211.314,1197.704,1144.675,1141.800,1115.214,1095.454,747.635,682.496,654.799,654.799,532.697,508.325,502.910,498.869,469.256,438.264,411.704,407.763,405.172,400.966,399.888,393.213,370.797,364.996,335.514,331.515,264.078,262.576,259.475,244.317,228.322,223.511,213.601,212.374,211.339,198.972,192.121,148.524,147.999,130.088,118.268,96.988,89.728,84.289,82.932,82.183,80.051,77.836,77.813,76.931,74.728,48.174
216,2125.681,2118.581,2082.669,2062.139,2036.864,2021.094,2021.045,2017.433,2001.772,2000.782,1999.573,1996.001,1993.618,1980.407,1978.404,1975.553,1964.119,1959.831,1958.639,1932.044,1924.357,1924.198,1880.438,1880.171,1865.130,1847.127,1820.827,1597.804,1593.553,1565.349,1564.198,1529.960,1489.260,1413.935,1246.610,1162.554,1128.196,1075.204,1018.584,1006.273,998.914,977.330,829.142,786.460,757.074,736.283,698.117,683.390,672.294,624.837,624.797,574.562,564.028,541.742,522.367,460.245,449.881,448.953,433.451,414.645,414.501,413.206,402.866,400.681,397.432,362.480,361.506,356.743,356.410,332.895,316.215,313.136,301.218,285.226,281.868,281.410,256.998,226.359,224.712,208.418,197.387,196.487,190.959,175.346,164.897,163.554,150.405,119.812,117.936,112.623,107.571,88.780,79.217,77.834,75.828,70.857,68.851,44.381,24.460,-2.017
217,2166.172,2103.706,2085.696,2061.242,2061.151,2059.000,2042.233,2037.514,2037.109,2004.260,2000.150,1993.005,1982.487,1979.226,1968.182,1952.275,1952.037,1945.499,1941.509,1934.983,1931.430,1928.205,1919.502,1880.867,1872.011,1869.127,1844.475,1799.082,1792.017,1760.295,1748.452,1722.494,1720.936,1717.445,1704.275,1702.854,1636.596,1565.586,1551.186,1519.110,1487.445,1446.543,1436.975,1356.586,1350.893,1198.011,1193.086,1174.326,1167.267,1150.222,1124.580,1094.253,1060.475,1022.139,1002.951,998.991,985.842,962.059,902.759,788.666,697.593,628.224,613.257,543.611,541.747,535.467,486.701,458.341,454.692,449.933,444.133,425.879,408.371,383.779,365.423,363.885,359.051,355.276,313.569,292.409,286.130,285.237,270.765,241.802,232.658,231.003,226.305,224.905,223.028,209.789,201.689,185.523,184.897,183.383,126.461,105.348,89.817,79.407,77.680,75.844
218,2163.530,2123.670,2102.859,2087.346,2081.036,2072.311,2060.294,2059.131,2039.546,2039.393,2038.176,2021.967,2010.843,2003.105,2001.921,2001.553,1995.991,1993.761,1983.068,1979.103,1963.730,1958.418,1957.554,1957.203,1949.644,1921.609,1863.892,1758.242,1757.086,1756.944,1738.643,1737.177,1719.055,1713.073,1674.220,1649.156,1634.040,1609.460,1605.534,1605.534,1551.721,1526.507,1441.698,1366.630,1351.322,1335.555,1329.285,1329.285,1321.534,1310.200,1296.579,1251.562,1242.792,1212.488,1159.093,1155.507,1047.922,951.380,922.626,915.268,802.750,714.097,665.349,632.227,630.479,602.534,585.415,533.060,458.364,455.541,450.914,444.800,424.412,405.212,405.159,395.136,393.980,386.683,371.754,368.936,368.448,366.571,361.990,309.644,278.092,250.617,197.101,181.108,169.875,163.634,156.509,154.486,134.498,127.119,110.581,104.681,90.400,40.404,3.326,-2.017
219,2163.055,2143.431,2103.079,2083.857,2080.952,2052.063,2047.118,2043.902,2040.819,2040.694,2039.767,2039.616,2033.275,2021.517,2021.466,2008.796,2002.237,1994.535,1958.327,1954.660,1954.070,1935.138,1921.098,1918.917,1889.790,1836.414,1775.686,1763.158,1757.373,1742.280,1724.459,1714.974,1689.476,1688.426,1629.255,1620.001,1619.536,1600.698,1594.059,1525.653,1463.406,1428.641,1373.067,1308.367,1232.929,1209.215,1193.850,1178.979,1148.467,1148.411,1102.549,1092.895,1088.456,1048.168,1027.220,1010.268,1007.606,949.945,919.792,829.814,785.658,777.100,743.044,734.559,717.781,698.190,675.522,630.944,626.860,582.236,540.711,491.128,479.191,478.970,472.414,446.920,440.963,424.522,415.287,403.917,401.222,363.872,338.232,337.601,317.549,313.436,275.021,263.424,257.659,246.074,242.782,238.372,236.684,199.033,198.976,163.541,141.987,98.798,76.944,59.662
220,2151.571,2104.531,2091.743,2080.590,2078.065,2064.889,2061.068,2033.908,2012.474,1996.010,1995.058,1995.016,1987.157,1978.087,1976.161,1958.249,1955.792,1951.445,1950.451,1948.473,1937.091,1933.747,1914.917,1869.771,1867.068,1847.190,1818.394,1814.185,1794.632,1776.817,1745.562,1741.303,1598.887,1589.954,1547.254,1545.582,1536.885,1510.318,1503.147,1469.383,1446.418,1445.192,1400.105,1371.969,1356.144,1350.969,1348.283,1296.550,1255.817,1184.361,1096.436,1071.140,977.421,843.790,762.701,732.285,731.739,697.896,663.542,643.926,600.374,583.531,444.930,430.917,424.612,422.895,422.332,419.429,409.515,402.115,389.511,385.039,384.412,381.100,377.171,376.286,345.337,329.253,324.540,298.981,281.379,273.767,265.637,228.325,225.660,218.972,205.357,153.878,142.052,133.818,121.377,103.220,81.679,80.244,78.931,78.738,78.020,62.461,60.691,54.023
221,2164.563,2129.045,2127.001,2123.685,2101.327,2100.908,2086.797,2081.832,2079.720,2072.376,2070.207,2044.470,2044.441,2038.254,2036.698,2036.157,2035.744,2004.557,2000.792,2000.018,1996.787,1995.126,1994.441,1992.585,1988.613,1972.101,1954.075,1951.004,1942.425,1923.776,1912.641,1912.553,1888.864,1881.474,1875.828,1870.475,1856.371,1849.243,1827.940,1827.056,1741.831,1638.198,1632.896,1624.888,1608.220,1604.460,1589.984,1473.475,1460.430,1454.062,1414.421,1380.958,1347.922,1191.594,1180.101,1158.791,1141.841,1130.207,1119.347,1087.069,974.602,929.419,920.575,919.327,908.329,852.430,848.859,783.810,693.913,691.970,648.493,610.693,534.244,479.844,408.347,401.016,396.540,380.079,366.652,364.294,330.832,306.595,294.329,284.928,274.442,251.538,240.722,226.158,215.547,184.340,173.959,164.799,164.549,141.933,135.988,115.200,95.438,93.314,75.389,44.104
222,2209.871,2169.405,2133.743,2127.036,2125.796,2121.167,2120.347,2086.108,2085.355,2082.341,2079.921,2078.651,2077.379,2074.013,2069.566,2064.434,2049.088,2039.960,2017.412,1996.778,1992.894,1992.483,1984.498,1974.493,1909.959,1909.479,1902.378,1898.529,1884.563,1874.574,1858.183,1841.027,1834.526,1807.925,1798.617,1790.972,1762.826,1689.071,1633.830,1629.941,1568.318,1536.068,1514.778,1512.536,1462.910,1453.948,1445.101,1412.135,1355.566,1343.163,1328.421,1302.957,1218.943,1199.391,1168.118,1154.571,1042.097,971.119,969.961,888.342,859.529,694.353,638.241,623.686,573.299,568.364,555.869,505.317,475.292,462.994,444.053,436.741,417.632,413.240,411.914,388.972,383.043,382.551,378.224,377.027,364.963,315.114,313.034,285.841,282.027,280.911,267.487,246.640,240.255,217.858,207.938,157.153,152.692,141.929,121.682,107.863,90.096,78.996,49.895,36.696
223,2232.223,2155.998,2127.061,2124.526,2109.637,2109.014,2098.782,2090.133,2085.915,2080.603,2073.740,2066.254,2057.696,2037.540,2036.019,2026.717,2008.075,2002.221,1994.321,1989.579,1987.006,1973.601,1936.784,1895.967,1827.698,1809.758,1783.790,1753.725,1751.957,1723.769,1715.431,1708.311,1673.820,1672.705,1642.342,1602.809,1592.312,1511.655,1448.745,1426.975,1394.010,1385.756,1382.512,1364.919,1318.902,1287.786,1273.345,1252.516,1158.132,1156.938,1122.348,1092.604,1021.913,811.891,711.970,654.917,647.259,631.394,620.254,612.972,558.615,504.378,456.245,424.273,421.224,410.292,407.709,400.263,400.247,386.291,378.608,367.000,342.999,342.426,341.022,330.766,324.387,280.453,267.561,259.819,244.784,228.506,225.974,223.683,222.861,218.302,207.261,205.456,203.565,203.323,178.568,173.773,170.867,145.608,132.207,96.231,94.419,89.648,89.068,47.445
224,2159.526,2148.081,2145.338,2144.293,2127.032,2123.532,2106.868,2093.670,2087.409,2087.167,2084.405,2075.574,2073.745,2044.227,2041.934,2039.752,2039.444,2026.824,2002.845,2001.335,1994.223,1981.142,1962.968,1950.496,1948.153,1947.275,1906.240,1899.753,1812.214,1782.145,1771.875,1763.427,1749.217,1583.319,1573.904,1541.976,1508.790,1419.747,1412.213,1395.953,1360.337,1342.219,1290.191,1276.969,1224.570,1185.758,1145.563,1128.552,1086.949,1072.290,1070.962,1002.443,971.138,876.008,804.409,788.414,670.540,608.702,607.785,568.999,562.340,548.021,485.847,480.441,462.581,460.827,437.576,435.647,433.487,432.155,427.001,422.318,414.681,376.090,368.149,362.616,349.880,319.889,259.433,252.207,249.072,226.700,209.382,207.986,202.590,201.015,194.848,188.645,163.880,158.998,139.290,137.026,105.781,96.860,87.466,86.163,80.756,79.469,72.818,45.505
225,2178.633,2171.303,2170.583,2168.291,2167.780,2131.630,2103.567,2089.527,2087.615,2085.939,2085.474,2078.140,2073.983,2060.555,2050.089,2037.406,2013.147,2009.964,2005.273,1996.940,1995.744,1992.634,1986.912,1978.314,1956.559,1950.823,1935.979,1913.220,1896.996,1891.027,1849.742,1841.745,1822.281,1816.832,1806.872,1734.057,1731.759,1724.530,1715.423,1713.164,1543.961,1505.165,1470.036,1439.413,1435.572,1425.069,1421.888,1420.784,1339.001,1279.987,1262.123,1220.581,1204.803,1202.985,1167.779,1065.285,1040.562,1036.221,980.983,962.121,779.039,658.880,642.005,586.275,521.179,454.888,442.478,417.851,417.172,411.324,403.523,391.352,385.879,359.510,356.875,339.956,339.877,296.923,283.522,274.659,271.240,268.194,249.347,239.519,228.959,217.217,206.373,191.813,189.887,161.298,134.956,122.919,113.635,111.616,105.955,84.397,83.600,79.278,69.825,37.516
226,2193.932,2172.660,2146.937,2146.390,2135.556,2130.626,2126.059,2123.901,2110.545,2103.770,2100.843,2092.348,2086.498,2083.141,2061.553,2054.321,2052.126,2041.130,2038.267,2029.928,2001.070,2000.059,1996.539,1985.157,1962.800,1962.681,1956.279,1931.812,1899.497,1854.313,1845.699,1793.200,1789.712,1761.875,1737.561,1726.305,1723.643,1682.908,1676.494,1667.289,1662.684,1661.740,1650.167,1592.964,1575.751,1533.668,1503.730,1498.518,1498.518,1415.570,1174.843,1174.843,1032.660,992.708,976.933,873.923,827.721,818.791,770.264,745.951,737.305,706.670,706.546,705.428,690.473,690.473,635.913,611.323,607.904,580.000,566.511,546.331,526.848,487.103,476.646,475.562,453.210,452.449,434.276,410.835,385.669,384.999,383.539,319.242,313.459,303.088,294.050,288.723,279.659,259.910,237.492,226.647,226.647,205.104,178.284,175.685,108.874,83.849,78.967,78.614
