gen,brain1,brain2,brain3,brain4,brain5,brain6,brain7,brain8,brain9,brain10,brain11,brain12,brain13,brain14,brain15,brain16,brain17,brain18,brain19,brain20,brain21,brain22,brain23,brain24,brain25,brain26,brain27,brain28,brain29,brain30,brain31,brain32,brain33,brain34,brain35,brain36,brain37,brain38,brain39,brain40,brain41,brain42,brain43,brain44,brain45,brain46,brain47,brain48,brain49,brain50,brain51,brain52,brain53,brain54,brain55,brain56,brain57,brain58,brain59,brain60,brain61,brain62,brain63,brain64,brain65,brain66,brain67,brain68,brain69,brain70,brain71,brain72,brain73,brain74,brain75,brain76,brain77,brain78,brain79,brain80,brain81,brain82,brain83,brain84,brain85,brain86,brain87,brain88,brain89,brain90,brain91,brain92,brain93,brain94,brain95,brain96,brain97,brain98,brain99,brain100
64,480.654,442.598,416.208,411.022,409.385,395.214,394.910,393.933,391.938,388.674,387.821,382.029,378.043,367.982,362.242,360.098,356.750,356.574,350.822,348.570,343.671,337.147,337.127,335.043,332.661,322.550,320.830,316.118,314.671,304.877,302.693,301.346,290.099,288.601,286.763,275.959,274.356,271.245,263.542,259.243,257.528,224.289,220.667,217.275,216.664,216.657,211.177,209.895,209.358,200.943,192.002,191.805,190.932,185.821,183.168,175.834,131.789,131.605,125.169,119.557,109.648,106.258,102.806,102.378,98.674,98.663,95.823,93.973,82.544,62.523,60.999,58.032,46.832,45.069,40.914,39.678,37.580,36.196,32.790,31.730,26.766,26.389,24.917,23.607,23.051,22.360,22.266,18.020,13.500,11.904,11.467,10.291,9.569,9.352,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
65,469.806,444.531,438.841,433.187,432.504,405.746,402.909,400.510,391.270,391.049,390.691,385.417,385.378,380.648,376.748,376.359,370.487,368.912,366.604,362.640,360.413,356.347,352.968,351.653,351.134,344.649,343.747,339.549,338.001,337.588,324.206,315.430,311.973,301.889,293.335,290.843,287.066,271.752,268.686,268.242,259.779,242.309,228.012,227.228,219.585,215.266,215.133,209.942,197.733,155.886,151.458,150.982,149.360,144.944,139.816,139.315,137.048,125.780,121.635,114.838,106.930,102.501,102.501,90.801,85.783,81.789,74.751,65.972,65.464,62.247,58.199,55.892,54.379,52.319,50.518,50.174,42.222,40.549,38.761,36.746,36.573,35.200,30.696,30.274,30.150,28.477,26.875,26.203,24.606,18.607,14.406,13.474,7.477,7.477,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
66,482.256,448.021,444.910,419.244,419.021,409.707,406.507,402.615,391.858,388.794,384.593,379.180,378.477,376.463,375.793,372.245,365.446,359.332,358.907,357.704,357.377,356.941,352.604,352.073,339.783,328.363,328.163,314.642,313.426,307.010,303.058,297.831,295.660,295.008,291.734,291.075,290.938,290.822,271.200,270.381,269.841,257.662,246.374,238.061,235.642,235.374,230.963,226.829,221.370,216.829,215.845,190.473,184.302,176.890,176.517,156.678,136.557,130.886,130.620,129.174,123.733,117.948,106.950,101.585,89.366,86.447,84.408,71.270,70.549,68.555,62.999,62.256,62.116,48.886,46.881,46.710,38.125,27.613,25.868,22.845,18.483,17.020,14.665,13.761,10.152,9.570,-0.198,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
67,462.628,437.347,425.061,418.392,409.935,409.574,409.360,408.978,401.245,398.380,396.375,396.201,395.183,386.557,384.091,381.988,380.399,373.370,368.082,367.020,365.019,364.158,362.232,359.961,349.972,346.341,342.590,337.034,332.579,325.995,323.595,314.822,311.632,310.629,301.482,300.658,300.058,297.654,293.643,292.109,285.757,284.844,282.557,278.953,275.664,274.062,270.532,250.791,229.074,226.774,226.039,224.205,222.657,215.409,212.750,205.922,196.030,192.761,184.196,171.696,162.915,153.730,140.462,137.741,129.950,126.633,124.798,120.905,118.260,102.760,87.015,83.309,83.201,68.137,58.602,51.077,47.139,32.351,31.721,29.744,20.257,19.519,19.147,19.061,18.857,14.951,13.545,12.468,11.857,9.628,9.451,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
68,488.587,468.489,459.133,440.504,426.714,422.752,409.045,403.225,400.299,393.973,393.928,392.573,389.516,382.765,381.767,379.323,376.450,375.286,373.734,372.538,372.513,367.779,354.864,352.102,349.165,337.214,331.849,331.849,320.471,311.721,310.230,309.465,308.345,298.710,289.844,284.215,282.298,280.464,280.115,276.824,269.577,269.216,263.484,263.408,262.109,261.809,261.521,252.984,249.742,242.767,240.072,238.772,214.830,210.488,210.102,207.668,206.528,206.378,206.378,206.098,196.350,196.234,190.613,178.993,155.182,146.510,146.324,124.244,123.056,117.027,101.957,101.713,83.787,79.929,78.809,77.394,58.450,45.630,45.529,41.119,37.890,27.097,25.197,21.421,20.531,16.790,15.775,11.084,10.229,9.295,6.137,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-3.408
69,487.433,452.321,441.207,436.060,432.951,427.407,423.401,414.217,412.406,410.351,403.653,399.831,398.965,398.020,397.975,395.691,394.096,393.623,390.817,372.893,352.220,346.961,346.402,337.776,333.817,329.904,327.619,326.927,324.311,316.600,314.997,314.124,308.928,307.815,300.872,300.836,298.794,295.196,288.610,282.603,282.378,253.613,228.707,226.226,219.473,211.168,210.384,209.235,207.631,207.631,207.514,195.775,195.400,181.693,162.234,161.043,153.484,138.092,129.411,123.978,95.262,85.144,80.499,80.499,80.371,62.474,55.018,52.425,51.968,48.899,46.193,43.638,41.498,40.608,37.473,36.359,33.784,33.439,30.075,29.337,29.316,28.815,27.486,26.525,20.821,18.881,18.573,18.046,16.407,14.636,12.377,9.604,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
70,472.655,453.301,449.134,441.922,433.800,427.615,407.922,406.591,404.335,404.021,399.243,398.225,397.100,394.708,394.309,393.122,382.054,376.807,371.657,371.657,368.337,362.853,358.256,355.860,350.906,347.319,347.319,346.220,344.568,322.633,317.920,317.195,306.721,306.360,293.500,292.909,292.886,289.756,283.256,279.492,275.423,274.612,274.392,263.355,260.740,241.155,230.575,226.631,225.279,216.758,208.823,192.520,187.917,184.317,182.449,174.308,163.008,160.117,139.791,135.990,126.425,112.832,106.265,98.174,82.927,77.308,76.877,76.788,70.998,69.570,67.500,62.004,57.808,51.480,51.265,43.318,40.051,38.128,37.695,35.066,34.424,32.850,32.604,29.679,18.068,16.897,11.082,9.323,9.061,0.498,0.395,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
71,505.706,479.224,445.566,432.582,428.603,416.985,411.062,410.757,408.237,408.237,398.837,394.090,390.255,383.528,382.814,382.675,376.162,368.208,367.130,358.285,356.644,350.776,348.532,346.254,339.411,329.782,316.867,313.451,307.753,306.972,305.864,302.572,296.401,296.062,293.301,292.565,287.173,284.256,283.401,279.130,266.585,258.164,244.474,239.427,230.264,210.727,210.627,206.498,198.334,189.885,185.708,179.843,155.487,152.826,138.588,134.518,115.105,112.944,101.430,97.281,95.441,94.094,93.455,93.298,90.123,70.788,55.382,55.068,54.776,51.104,45.647,43.992,37.588,37.181,33.766,32.172,31.970,30.635,24.025,23.707,23.457,21.976,16.937,12.597,11.696,9.808,9.618,9.311,-0.124,-0.222,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
72,449.907,446.729,434.054,421.845,421.725,416.911,405.974,403.762,399.106,397.013,397.013,395.988,395.746,394.795,382.467,381.629,374.059,373.322,370.454,356.439,337.712,329.320,320.413,317.080,307.248,304.712,299.948,296.629,295.198,279.827,276.834,274.850,273.470,272.704,267.567,259.031,257.190,254.800,252.274,251.068,246.331,245.740,239.504,239.309,238.131,236.105,233.483,232.240,228.962,217.399,209.145,208.576,199.687,194.931,182.151,172.115,163.242,155.006,154.551,151.501,150.853,135.139,128.441,127.507,122.947,121.165,113.307,106.519,90.920,80.816,75.374,69.898,65.950,65.019,57.450,49.340,47.452,47.335,44.222,36.717,35.133,30.908,29.951,29.473,29.194,24.195,23.821,12.779,9.666,9.324,-0.303,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
73,507.709,437.232,431.930,427.385,425.346,423.740,419.662,408.700,408.140,400.430,394.999,384.317,384.317,383.401,379.376,373.340,371.154,370.184,369.942,365.336,364.733,360.304,336.736,332.684,329.891,322.056,321.520,310.205,302.650,297.339,292.424,282.270,282.040,275.976,275.609,275.086,266.783,238.231,236.973,231.926,222.542,220.801,218.318,209.475,209.272,204.312,198.394,183.628,177.836,158.025,154.888,154.047,131.221,124.365,119.267,116.534,114.689,108.356,103.173,102.175,86.596,85.980,76.138,74.894,69.645,67.300,59.334,56.330,54.443,52.785,48.145,43.034,42.948,36.611,33.745,32.814,24.475,21.752,19.478,18.830,18.234,17.589,17.069,11.339,9.959,9.723,9.549,9.340,2.878,1.915,0.369,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
74,514.152,463.634,459.463,447.131,438.349,422.941,420.079,419.653,418.070,416.627,416.100,400.623,400.077,394.378,380.609,368.128,357.661,353.555,353.277,353.277,332.566,328.399,322.353,318.569,315.403,315.403,311.636,307.640,307.289,298.735,295.943,295.737,293.458,288.465,286.789,285.635,285.003,281.171,274.793,263.106,262.655,262.590,259.640,253.393,243.948,243.735,237.647,220.988,210.676,205.942,205.904,199.353,197.399,185.573,178.109,175.575,170.716,162.282,162.100,132.905,130.755,130.285,128.282,126.527,119.605,118.477,115.269,112.863,111.755,111.085,108.655,100.945,96.338,91.379,85.287,75.682,75.682,64.638,64.079,63.167,50.912,50.870,47.618,36.009,34.363,30.733,30.112,29.671,23.951,18.493,9.381,4.526,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-3.047
75,479.301,468.341,457.627,457.259,440.032,431.596,430.672,427.864,413.072,403.158,400.896,397.501,388.723,384.762,384.501,381.472,370.377,366.688,366.688,359.290,359.218,343.713,339.126,329.709,319.423,318.388,312.484,307.401,306.762,306.242,291.941,288.379,287.236,287.133,282.568,277.231,276.030,275.361,260.148,259.143,257.416,250.235,247.929,239.156,235.549,234.399,231.398,224.591,223.532,206.216,206.109,206.029,205.558,196.720,185.131,165.704,158.978,153.918,152.624,148.271,135.858,132.455,127.863,123.517,121.233,117.255,99.863,88.064,86.422,84.778,76.647,76.540,73.841,72.943,57.764,52.926,51.688,49.038,39.065,35.155,31.404,30.379,29.936,27.323,19.731,19.695,19.251,19.020,15.739,15.567,11.151,7.726,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
76,525.280,448.217,432.840,432.217,427.640,427.243,423.487,415.896,414.604,406.810,406.619,400.448,399.256,393.985,392.734,392.502,388.716,388.716,378.399,371.558,369.908,356.654,356.211,353.584,351.624,350.972,350.972,331.952,305.415,298.460,287.432,283.730,282.762,265.570,239.425,220.838,216.892,215.354,215.032,208.365,208.365,207.783,207.658,204.710,201.004,183.869,183.088,165.254,163.590,157.948,153.980,131.235,110.435,108.715,102.340,102.340,100.756,97.119,94.257,77.447,69.643,68.771,66.971,65.374,62.767,62.198,61.024,60.536,60.145,59.916,55.048,52.259,49.422,47.047,47.047,46.437,41.208,32.526,31.907,31.152,24.813,19.821,15.990,14.534,12.895,11.228,10.108,9.372,0.427,-1.627,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
77,494.724,479.416,439.504,438.850,432.585,429.502,426.836,424.924,421.480,412.796,408.361,405.653,399.699,398.750,398.452,394.106,394.106,385.082,380.412,379.683,369.867,359.414,353.996,353.378,322.767,322.766,318.331,315.186,311.023,307.659,300.852,297.722,292.433,288.791,287.668,281.734,281.643,276.861,274.538,250.258,243.352,242.880,235.219,216.387,215.901,215.085,211.787,210.951,210.387,186.613,178.262,173.848,163.634,153.918,146.925,134.517,126.328,109.777,105.713,105.067,100.989,100.577,95.330,84.794,83.610,83.086,82.218,76.840,71.822,65.462,63.456,61.182,57.641,56.389,55.995,54.780,54.505,50.411,48.632,45.633,44.612,42.407,40.215,39.982,37.288,28.384,24.663,20.182,16.806,16.151,14.763,10.303,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
78,477.311,450.010,448.209,443.828,431.525,427.968,427.295,415.515,409.724,408.626,404.421,397.941,393.934,390.174,387.895,384.285,374.925,374.875,373.610,370.196,367.827,356.364,356.364,346.737,341.522,327.146,309.550,294.990,287.492,279.500,276.728,276.341,274.110,262.042,253.285,248.732,231.072,224.556,213.731,203.090,202.762,202.710,201.196,190.665,182.278,175.202,168.144,159.314,154.458,142.618,132.038,131.104,124.817,118.734,110.236,107.780,107.287,105.979,103.616,96.855,87.118,82.281,77.039,70.479,68.807,68.236,68.207,63.448,60.355,56.498,52.518,52.371,50.195,45.814,44.601,42.974,41.617,41.438,41.149,40.780,39.802,39.732,35.800,31.898,30.520,26.029,25.546,18.884,15.835,12.197,9.333,0.296,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
79,476.188,428.744,428.401,422.504,422.349,421.527,420.364,413.192,408.946,408.715,405.798,405.104,401.432,398.363,396.818,389.234,385.981,383.563,383.554,374.369,370.928,368.931,350.702,333.163,332.733,329.922,327.883,318.216,315.218,309.120,307.856,300.823,300.497,289.969,285.515,283.993,282.848,280.841,277.736,258.579,256.718,227.129,224.869,216.507,181.686,176.664,175.783,165.332,147.493,135.055,127.199,125.547,124.102,124.100,118.592,114.313,92.063,88.410,86.681,83.493,68.909,66.944,61.746,61.532,54.533,53.704,52.014,51.720,51.124,46.621,41.040,40.600,39.337,37.420,36.695,36.227,32.190,29.801,24.652,23.720,23.428,21.598,20.175,16.019,15.383,11.113,10.218,10.147,9.587,9.537,9.442,9.345,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842,-1.842
80,478.960,470.173,467.277,457.563,456.464,439.410,438.311,429.873,426.185,419.444,417.256,411.427,409.152,406.657,406.311,399.378,387.403,385.828,374.360,366.879,362.253,337.858,332.795,322.562,322.199,319.883,316.072,313.319,310.747,310.747,304.323,304.045,299.558,293.460,292.577,291.250,289.027,285.975,285.022,281.913,280.370,268.744,267.532,265.782,260.753,259.356,256.911,256.072,243.160,233.024,219.730,215.146,214.434,205.145,201.705,199.164,175.354,170.695,155.620,150.421,148.795,139.109,118.374,115.051,114.615,105.425,101.266,83.579,82.834,81.307,80.411,74.710,74.710,72.813,67.806,61.718,52.708,45.132,42.483,41.039,39.411,37.304,36.570,33.511,29.212,27.204,21.806,21.017,19.124,12.764,9.597,9.346,2.568,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
81,525.111,482.321,471.576,461.190,455.589,452.567,450.382,443.386,439.500,424.438,423.266,420.602,417.416,409.927,403.895,403.454,392.022,391.955,391.488,387.537,377.008,375.166,347.473,327.134,315.689,313.477,309.047,307.830,307.300,306.165,297.833,296.484,292.169,281.190,279.253,279.253,274.470,272.891,266.905,264.623,262.686,261.887,258.744,246.655,239.218,235.776,234.754,231.811,228.124,220.095,214.456,212.146,211.950,210.921,191.190,189.288,189.288,187.937,180.165,175.464,140.577,137.036,125.350,122.166,106.758,105.100,104.970,102.403,100.991,82.271,82.258,68.682,61.741,54.549,51.683,47.863,44.208,42.096,41.121,37.436,33.876,28.099,24.478,20.182,19.827,16.997,16.117,14.149,9.611,6.717,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
82,597.467,481.094,478.668,470.323,463.487,456.348,455.590,439.170,436.064,418.216,415.110,414.217,414.101,413.023,407.550,399.400,390.250,386.787,384.996,384.702,377.859,368.302,363.834,353.891,349.883,348.938,336.175,335.188,326.236,310.996,305.613,302.072,278.892,276.586,275.365,275.147,275.147,272.549,270.237,263.811,262.604,256.500,247.009,246.904,232.422,228.468,223.542,212.680,202.286,193.210,191.107,188.058,172.717,160.723,160.232,158.486,151.356,140.832,136.024,129.170,116.268,116.130,109.558,101.979,97.878,93.161,90.894,79.792,70.519,70.032,66.870,59.865,56.182,54.431,52.153,52.153,51.779,49.165,48.349,44.298,41.553,41.237,38.349,32.540,23.790,22.188,21.596,19.689,18.101,12.301,10.355,9.453,9.342,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
83,474.433,470.233,467.061,467.022,456.280,447.789,447.202,443.175,431.865,429.694,429.544,425.944,424.915,423.465,411.258,403.911,397.715,380.869,375.615,374.411,374.400,356.990,351.109,346.361,339.785,331.091,327.315,322.535,317.653,314.173,309.635,308.615,303.746,296.442,296.027,289.148,282.558,280.461,275.940,272.122,266.135,258.861,245.404,241.823,233.260,233.260,226.763,225.570,222.393,220.166,207.647,181.903,176.825,135.524,135.524,128.575,125.543,113.769,108.479,105.358,100.475,98.390,97.813,96.222,92.559,86.135,76.871,75.189,73.466,61.813,56.196,55.555,50.707,49.662,49.083,45.082,44.733,42.031,40.333,38.649,37.923,36.403,35.896,33.935,32.064,24.090,20.733,16.211,15.544,9.586,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
84,487.895,474.649,471.247,468.323,466.768,465.177,460.090,453.984,443.630,443.351,436.792,433.676,430.571,426.312,422.800,421.781,405.547,404.310,393.793,391.777,387.082,384.765,381.756,377.632,367.471,346.483,337.654,337.222,336.574,331.836,330.512,325.779,324.091,323.573,319.796,317.175,315.415,309.158,306.407,304.705,297.373,286.793,286.318,282.141,280.239,268.870,267.563,254.229,250.679,249.431,247.310,229.839,229.609,204.251,192.617,188.839,171.972,171.153,158.049,155.821,146.349,139.531,127.205,124.590,112.388,99.845,92.240,89.798,89.626,89.401,88.548,88.494,84.830,71.947,61.766,59.571,57.795,57.093,54.296,48.385,46.959,41.268,40.984,31.118,28.751,26.270,24.968,19.754,16.806,13.522,9.353,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
85,479.852,476.474,476.297,475.465,465.903,462.527,445.271,444.317,443.835,427.600,422.776,422.738,421.938,420.577,415.047,411.408,407.865,407.865,403.628,402.981,401.724,398.843,382.391,373.184,373.184,369.634,363.717,362.597,360.642,347.929,320.350,310.790,302.028,300.540,292.542,289.715,285.339,282.233,281.682,278.495,269.651,268.927,260.503,255.361,255.361,247.030,246.986,245.931,243.286,240.228,220.620,210.808,207.138,201.241,199.902,160.472,158.510,143.149,137.755,118.710,112.741,111.301,111.221,110.169,107.369,103.374,96.334,92.575,89.263,88.294,81.559,80.053,76.593,76.561,74.173,45.448,45.448,42.759,41.870,40.415,39.618,39.206,38.923,34.056,33.690,33.411,15.448,9.348,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
86,519.187,502.749,462.843,458.554,458.198,455.865,452.545,452.009,450.859,444.225,428.707,428.205,427.603,426.523,418.721,413.113,411.145,410.062,406.617,401.502,388.515,370.859,370.859,348.118,345.213,335.701,331.112,326.347,313.899,310.440,306.068,302.768,299.410,298.645,297.452,297.085,295.720,283.571,270.240,265.088,256.613,254.410,249.668,243.803,237.598,226.134,216.549,211.818,199.338,195.301,180.665,168.491,166.616,164.690,162.576,159.932,155.742,150.089,149.761,144.566,140.595,137.951,116.085,94.565,91.567,75.055,74.764,71.702,68.099,68.099,66.328,66.192,63.249,57.823,56.251,55.888,53.948,48.590,47.152,40.516,39.002,38.891,36.558,27.877,23.852,21.347,21.054,19.465,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
87,501.317,477.395,471.799,469.799,461.438,451.761,441.872,439.826,439.481,434.866,427.399,424.891,423.932,420.209,410.303,405.175,404.051,397.098,391.743,387.592,383.530,380.377,374.548,368.802,360.714,356.741,332.524,326.817,318.421,311.258,309.902,308.808,296.324,292.713,291.613,287.982,285.784,279.653,277.019,275.886,273.105,272.772,268.475,265.408,254.729,241.046,240.216,237.307,233.852,232.189,220.453,213.459,210.677,208.063,207.831,204.331,184.273,171.986,171.653,162.629,156.270,143.744,127.553,117.591,112.830,106.734,103.591,91.348,88.917,68.521,68.521,67.755,66.846,61.798,60.400,57.674,57.284,55.735,49.685,49.002,49.002,45.298,43.109,37.320,30.977,30.623,22.583,18.075,17.443,9.397,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
88,490.815,486.551,465.363,463.993,453.848,447.224,440.733,431.703,428.291,427.554,424.580,424.296,411.184,406.070,405.768,404.143,401.463,399.927,393.270,380.205,372.893,365.445,364.055,359.842,350.285,342.812,340.750,332.898,330.130,322.491,319.810,313.931,304.826,301.682,299.387,298.557,297.195,292.464,292.089,289.077,286.093,280.748,279.774,276.715,276.484,272.407,270.590,267.291,260.134,259.598,258.953,253.739,245.061,228.212,206.257,195.612,193.487,154.960,151.529,138.822,133.417,123.434,122.933,122.772,118.126,110.530,89.263,88.350,77.512,71.373,68.563,68.425,60.645,57.148,54.651,47.416,45.029,42.809,39.160,37.029,34.464,34.001,33.974,22.294,20.762,18.648,16.647,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
89,495.152,467.269,459.066,458.207,457.083,448.755,444.570,443.109,440.695,439.638,439.527,438.790,436.564,432.268,430.838,410.913,408.640,408.509,406.390,402.917,401.289,391.126,387.881,380.536,362.601,355.073,344.589,330.469,320.208,318.146,317.997,316.221,312.133,311.517,300.499,294.692,291.165,287.611,287.215,280.555,277.960,272.413,270.227,264.394,231.968,230.420,229.808,229.053,227.356,222.613,210.121,186.855,178.451,177.649,170.680,163.388,120.606,114.318,111.995,110.964,108.366,100.470,95.768,90.581,78.444,77.897,70.530,65.950,63.323,61.429,54.422,52.857,51.263,47.357,44.886,43.738,43.543,42.759,32.120,31.791,30.898,25.682,22.756,22.311,21.555,18.255,17.210,16.576,16.068,12.196,9.543,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
90,474.540,463.434,453.185,451.905,450.408,449.239,448.137,442.661,442.007,440.378,439.712,428.410,419.010,413.954,412.938,409.497,408.255,407.555,402.918,398.279,395.947,388.744,363.207,359.244,340.848,323.951,321.727,314.533,313.408,311.772,308.622,307.768,304.778,296.394,294.442,293.884,285.535,284.606,283.431,279.979,278.652,274.777,272.172,270.307,268.765,263.516,263.042,261.041,250.430,237.994,220.860,219.696,211.043,203.258,175.859,168.890,168.108,165.154,160.514,157.630,151.337,150.600,140.329,137.034,132.873,114.336,101.512,97.688,91.565,71.861,65.488,57.518,56.828,51.438,50.628,45.592,45.198,42.710,42.338,39.047,32.274,29.105,27.480,25.247,23.417,17.331,17.006,15.802,15.509,15.064,9.626,9.351,2.578,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
91,527.541,492.275,480.433,472.039,442.186,439.623,438.940,435.648,429.816,429.147,427.134,426.898,422.486,420.252,416.152,410.911,409.918,407.314,398.349,392.310,387.725,375.778,357.540,352.073,341.805,330.762,324.382,317.104,311.010,310.335,307.764,306.316,304.139,297.253,291.023,286.867,286.360,281.580,276.472,273.420,268.945,266.050,265.607,264.547,253.859,245.329,214.888,200.393,189.639,186.127,185.226,183.048,180.717,174.081,172.451,167.498,166.990,139.655,136.096,134.513,117.056,112.167,103.780,99.669,85.814,82.406,81.424,76.755,72.787,71.148,68.040,58.305,54.711,51.598,44.823,43.207,40.805,40.064,38.154,38.113,33.132,32.523,31.021,30.498,28.861,26.073,25.407,22.775,22.722,17.704,16.719,10.096,9.355,9.352,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
92,494.596,477.738,469.976,451.751,450.788,440.319,436.164,429.697,427.724,427.703,414.715,412.878,405.668,404.510,399.035,395.181,395.127,394.573,390.962,388.331,380.306,367.787,357.149,350.792,347.034,329.369,320.028,315.305,314.660,312.321,310.743,308.342,305.404,304.695,301.060,301.035,300.228,298.456,296.019,286.247,281.494,280.606,279.905,278.388,274.921,270.344,269.687,268.426,264.431,260.040,256.320,247.490,237.518,230.549,224.202,223.327,214.267,213.044,208.021,195.153,163.666,162.772,148.065,145.540,143.962,134.319,120.284,117.748,113.797,110.443,97.551,87.262,80.275,68.859,58.903,55.458,48.968,40.320,38.587,33.570,33.093,32.391,32.159,31.140,28.812,26.684,25.324,19.922,18.129,17.519,16.483,15.868,10.399,9.881,9.467,-2.265,-2.265,-2.265,-2.265,-2.265
93,535.522,469.157,442.566,439.463,439.253,436.689,431.648,427.314,425.730,425.641,422.961,419.156,418.132,417.961,414.840,402.768,402.034,401.264,400.667,393.732,386.787,383.354,370.356,362.208,345.948,315.214,311.614,311.370,305.840,280.220,279.605,276.406,272.831,272.315,271.838,271.511,270.765,269.896,268.184,260.643,242.169,235.301,234.672,233.561,225.876,221.896,209.751,208.331,188.231,174.526,164.119,163.205,161.408,147.295,142.401,141.884,136.683,127.372,125.613,113.426,89.016,87.487,80.362,78.705,77.788,71.847,71.330,57.137,55.946,46.072,45.352,39.415,36.834,36.097,35.398,33.513,33.354,28.074,27.281,24.999,21.511,19.204,17.729,16.746,15.638,15.352,12.095,9.346,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
94,500.572,489.876,485.756,471.448,468.261,463.837,459.716,453.450,450.563,447.901,444.758,442.837,442.229,440.521,427.465,417.648,392.124,390.377,388.455,387.264,377.422,373.127,340.057,331.814,325.021,324.678,323.308,319.919,318.117,307.656,307.243,306.479,306.479,305.213,304.422,302.750,289.804,288.121,285.489,283.372,275.320,275.034,271.434,268.546,264.465,264.261,264.168,260.571,254.635,253.341,251.102,250.668,247.037,239.543,221.392,214.733,204.076,203.617,203.175,203.175,202.153,184.580,175.529,152.015,127.468,107.829,102.807,97.117,92.800,92.607,89.867,86.698,82.361,80.589,80.306,72.414,62.361,56.244,41.519,39.895,39.464,39.343,38.417,37.729,36.013,34.817,32.447,30.065,29.363,24.779,19.941,18.432,16.023,12.486,9.851,6.412,-2.265,-2.265,-2.265,-2.265
95,543.372,473.226,464.806,460.448,456.934,444.249,438.493,437.262,436.179,434.984,430.976,418.691,418.169,413.391,411.486,407.303,404.127,400.195,393.524,383.659,364.480,359.533,350.059,345.232,344.759,334.918,328.595,327.846,324.716,320.573,316.753,306.928,306.768,304.674,300.921,300.548,298.998,298.520,295.385,292.662,289.466,286.713,281.875,281.723,277.133,276.008,275.805,260.063,253.447,235.046,227.216,227.216,214.687,209.867,191.831,169.583,144.690,133.427,132.051,131.903,128.976,127.934,122.542,115.028,111.554,110.602,106.520,99.057,95.657,90.811,88.752,88.752,82.218,76.717,76.614,75.985,68.859,68.818,60.624,58.136,51.571,45.509,40.279,40.072,39.636,36.125,32.935,30.532,22.192,21.640,15.482,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
96,508.582,471.609,463.665,456.245,447.912,447.861,446.897,444.311,439.550,428.008,420.410,418.459,418.311,414.410,410.704,409.321,401.321,380.908,379.336,377.721,373.808,366.373,359.654,338.339,333.671,327.078,324.977,319.047,316.692,308.197,304.100,303.951,303.951,301.718,301.145,301.145,298.836,290.146,283.082,277.466,277.174,275.106,271.037,258.846,250.221,248.828,226.245,225.761,202.383,196.267,195.459,187.749,187.331,183.791,175.295,165.636,157.450,157.205,143.394,143.319,142.605,137.130,135.181,112.662,103.812,103.014,95.954,91.613,86.163,82.659,61.131,52.974,50.753,46.580,44.284,44.240,42.464,39.560,38.667,37.130,35.348,29.167,28.570,23.596,23.143,17.350,12.482,12.349,11.325,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265,-2.265
